"asset_id","family","platform","placement","width","height","composition","copy_mode","theme","approval_state","sensitive","export_filename"
"alfred-flagship-launch__press-coverage__linkedin__company-banner__product-led__long__light","press-coverage","linkedin","company-banner","1128","191","product-led","long","light","draft","false","alfred-flagship-launch__press-coverage__linkedin-company-banner__product-led__long__light__v0_1_0__1x.png"
"alfred-flagship-launch__press-coverage__linkedin__company-banner__illustration-led__short__dark","press-coverage","linkedin","company-banner","1128","191","illustration-led","short","dark","draft","false","alfred-flagship-launch__press-coverage__linkedin-company-banner__illustration-led__short__dark__v0_1_0__1x.png"
"alfred-flagship-launch__press-coverage__linkedin__company-banner__illustration-led__short__light","press-coverage","linkedin","company-banner","1128","191","illustration-led","short","light","draft","false","alfred-flagship-launch__press-coverage__linkedin-company-banner__illustration-led__short__light__v0_1_0__1x.png"
"alfred-flagship-launch__press-coverage__linkedin__company-banner__illustration-led__medium__dark","press-coverage","linkedin","company-banner","1128","191","illustration-led","medium","dark","draft","false","alfred-flagship-launch__press-coverage__linkedin-company-banner__illustration-led__medium__dark__v0_1_0__1x.png"
"alfred-flagship-launch__press-coverage__linkedin__company-banner__illustration-led__medium__light","press-coverage","linkedin","company-banner","1128","191","illustration-led","medium","light","draft","false","alfred-flagship-launch__press-coverage__linkedin-company-banner__illustration-led__medium__light__v0_1_0__1x.png"
"alfred-flagship-launch__press-coverage__linkedin__company-banner__illustration-led__long__dark","press-coverage","linkedin","company-banner","1128","191","illustration-led","long","dark","draft","false","alfred-flagship-launch__press-coverage__linkedin-company-banner__illustration-led__long__dark__v0_1_0__1x.png"
"alfred-flagship-launch__press-coverage__linkedin__company-banner__illustration-led__long__light","press-coverage","linkedin","company-banner","1128","191","illustration-led","long","light","draft","false","alfred-flagship-launch__press-coverage__linkedin-company-banner__illustration-led__long__light__v0_1_0__1x.png"
"alfred-flagship-launch__press-coverage__linkedin__founder-banner__editorial-led__short__dark","press-coverage","linkedin","founder-banner","1584","396","editorial-led","short","dark","draft","false","alfred-flagship-launch__press-coverage__linkedin-founder-banner__editorial-led__short__dark__v0_1_0__1x.png"
"alfred-flagship-launch__press-coverage__linkedin__founder-banner__editorial-led__short__light","press-coverage","linkedin","founder-banner","1584","396","editorial-led","short","light","draft","false","alfred-flagship-launch__press-coverage__linkedin-founder-banner__editorial-led__short__light__v0_1_0__1x.png"
"alfred-flagship-launch__press-coverage__linkedin__founder-banner__editorial-led__medium__dark","press-coverage","linkedin","founder-banner","1584","396","editorial-led","medium","dark","draft","false","alfred-flagship-launch__press-coverage__linkedin-founder-banner__editorial-led__medium__dark__v0_1_0__1x.png"
"alfred-flagship-launch__press-coverage__linkedin__founder-banner__editorial-led__medium__light","press-coverage","linkedin","founder-banner","1584","396","editorial-led","medium","light","draft","false","alfred-flagship-launch__press-coverage__linkedin-founder-banner__editorial-led__medium__light__v0_1_0__1x.png"
"alfred-flagship-launch__press-coverage__linkedin__founder-banner__editorial-led__long__dark","press-coverage","linkedin","founder-banner","1584","396","editorial-led","long","dark","draft","false","alfred-flagship-launch__press-coverage__linkedin-founder-banner__editorial-led__long__dark__v0_1_0__1x.png"
"alfred-flagship-launch__press-coverage__linkedin__founder-banner__editorial-led__long__light","press-coverage","linkedin","founder-banner","1584","396","editorial-led","long","light","draft","false","alfred-flagship-launch__press-coverage__linkedin-founder-banner__editorial-led__long__light__v0_1_0__1x.png"
"alfred-flagship-launch__press-coverage__linkedin__founder-banner__product-led__short__dark","press-coverage","linkedin","founder-banner","1584","396","product-led","short","dark","draft","false","alfred-flagship-launch__press-coverage__linkedin-founder-banner__product-led__short__dark__v0_1_0__1x.png"
"alfred-flagship-launch__press-coverage__linkedin__founder-banner__product-led__short__light","press-coverage","linkedin","founder-banner","1584","396","product-led","short","light","draft","false","alfred-flagship-launch__press-coverage__linkedin-founder-banner__product-led__short__light__v0_1_0__1x.png"
"alfred-flagship-launch__press-coverage__linkedin__founder-banner__product-led__medium__dark","press-coverage","linkedin","founder-banner","1584","396","product-led","medium","dark","draft","false","alfred-flagship-launch__press-coverage__linkedin-founder-banner__product-led__medium__dark__v0_1_0__1x.png"
"alfred-flagship-launch__press-coverage__linkedin__founder-banner__product-led__medium__light","press-coverage","linkedin","founder-banner","1584","396","product-led","medium","light","draft","false","alfred-flagship-launch__press-coverage__linkedin-founder-banner__product-led__medium__light__v0_1_0__1x.png"
"alfred-flagship-launch__press-coverage__linkedin__founder-banner__product-led__long__dark","press-coverage","linkedin","founder-banner","1584","396","product-led","long","dark","draft","false","alfred-flagship-launch__press-coverage__linkedin-founder-banner__product-led__long__dark__v0_1_0__1x.png"
"alfred-flagship-launch__press-coverage__linkedin__founder-banner__product-led__long__light","press-coverage","linkedin","founder-banner","1584","396","product-led","long","light","draft","false","alfred-flagship-launch__press-coverage__linkedin-founder-banner__product-led__long__light__v0_1_0__1x.png"
"alfred-flagship-launch__press-coverage__linkedin__founder-banner__illustration-led__short__dark","press-coverage","linkedin","founder-banner","1584","396","illustration-led","short","dark","draft","false","alfred-flagship-launch__press-coverage__linkedin-founder-banner__illustration-led__short__dark__v0_1_0__1x.png"
"alfred-flagship-launch__press-coverage__linkedin__founder-banner__illustration-led__short__light","press-coverage","linkedin","founder-banner","1584","396","illustration-led","short","light","draft","false","alfred-flagship-launch__press-coverage__linkedin-founder-banner__illustration-led__short__light__v0_1_0__1x.png"
"alfred-flagship-launch__press-coverage__linkedin__founder-banner__illustration-led__medium__dark","press-coverage","linkedin","founder-banner","1584","396","illustration-led","medium","dark","draft","false","alfred-flagship-launch__press-coverage__linkedin-founder-banner__illustration-led__medium__dark__v0_1_0__1x.png"
"alfred-flagship-launch__press-coverage__linkedin__founder-banner__illustration-led__medium__light","press-coverage","linkedin","founder-banner","1584","396","illustration-led","medium","light","draft","false","alfred-flagship-launch__press-coverage__linkedin-founder-banner__illustration-led__medium__light__v0_1_0__1x.png"
"alfred-flagship-launch__press-coverage__linkedin__founder-banner__illustration-led__long__dark","press-coverage","linkedin","founder-banner","1584","396","illustration-led","long","dark","draft","false","alfred-flagship-launch__press-coverage__linkedin-founder-banner__illustration-led__long__dark__v0_1_0__1x.png"
"alfred-flagship-launch__press-coverage__linkedin__founder-banner__illustration-led__long__light","press-coverage","linkedin","founder-banner","1584","396","illustration-led","long","light","draft","false","alfred-flagship-launch__press-coverage__linkedin-founder-banner__illustration-led__long__light__v0_1_0__1x.png"
"alfred-flagship-launch__press-coverage__facebook__cover__editorial-led__short__dark","press-coverage","facebook","cover","1640","924","editorial-led","short","dark","draft","false","alfred-flagship-launch__press-coverage__facebook-cover__editorial-led__short__dark__v0_1_0__1x.png"
"alfred-flagship-launch__press-coverage__facebook__cover__editorial-led__short__light","press-coverage","facebook","cover","1640","924","editorial-led","short","light","draft","false","alfred-flagship-launch__press-coverage__facebook-cover__editorial-led__short__light__v0_1_0__1x.png"
"alfred-flagship-launch__press-coverage__facebook__cover__editorial-led__medium__dark","press-coverage","facebook","cover","1640","924","editorial-led","medium","dark","draft","false","alfred-flagship-launch__press-coverage__facebook-cover__editorial-led__medium__dark__v0_1_0__1x.png"
"alfred-flagship-launch__press-coverage__facebook__cover__editorial-led__medium__light","press-coverage","facebook","cover","1640","924","editorial-led","medium","light","draft","false","alfred-flagship-launch__press-coverage__facebook-cover__editorial-led__medium__light__v0_1_0__1x.png"
"alfred-flagship-launch__press-coverage__facebook__cover__editorial-led__long__dark","press-coverage","facebook","cover","1640","924","editorial-led","long","dark","draft","false","alfred-flagship-launch__press-coverage__facebook-cover__editorial-led__long__dark__v0_1_0__1x.png"
"alfred-flagship-launch__press-coverage__facebook__cover__editorial-led__long__light","press-coverage","facebook","cover","1640","924","editorial-led","long","light","draft","false","alfred-flagship-launch__press-coverage__facebook-cover__editorial-led__long__light__v0_1_0__1x.png"
"alfred-flagship-launch__press-coverage__facebook__cover__product-led__short__dark","press-coverage","facebook","cover","1640","924","product-led","short","dark","draft","false","alfred-flagship-launch__press-coverage__facebook-cover__product-led__short__dark__v0_1_0__1x.png"
"alfred-flagship-launch__press-coverage__facebook__cover__product-led__short__light","press-coverage","facebook","cover","1640","924","product-led","short","light","draft","false","alfred-flagship-launch__press-coverage__facebook-cover__product-led__short__light__v0_1_0__1x.png"
"alfred-flagship-launch__press-coverage__facebook__cover__product-led__medium__dark","press-coverage","facebook","cover","1640","924","product-led","medium","dark","draft","false","alfred-flagship-launch__press-coverage__facebook-cover__product-led__medium__dark__v0_1_0__1x.png"
"alfred-flagship-launch__press-coverage__facebook__cover__product-led__medium__light","press-coverage","facebook","cover","1640","924","product-led","medium","light","draft","false","alfred-flagship-launch__press-coverage__facebook-cover__product-led__medium__light__v0_1_0__1x.png"
"alfred-flagship-launch__press-coverage__facebook__cover__product-led__long__dark","press-coverage","facebook","cover","1640","924","product-led","long","dark","draft","false","alfred-flagship-launch__press-coverage__facebook-cover__product-led__long__dark__v0_1_0__1x.png"
"alfred-flagship-launch__press-coverage__facebook__cover__product-led__long__light","press-coverage","facebook","cover","1640","924","product-led","long","light","draft","false","alfred-flagship-launch__press-coverage__facebook-cover__product-led__long__light__v0_1_0__1x.png"
"alfred-flagship-launch__press-coverage__facebook__cover__illustration-led__short__dark","press-coverage","facebook","cover","1640","924","illustration-led","short","dark","draft","false","alfred-flagship-launch__press-coverage__facebook-cover__illustration-led__short__dark__v0_1_0__1x.png"
"alfred-flagship-launch__press-coverage__facebook__cover__illustration-led__short__light","press-coverage","facebook","cover","1640","924","illustration-led","short","light","draft","false","alfred-flagship-launch__press-coverage__facebook-cover__illustration-led__short__light__v0_1_0__1x.png"
"alfred-flagship-launch__press-coverage__facebook__cover__illustration-led__medium__dark","press-coverage","facebook","cover","1640","924","illustration-led","medium","dark","draft","false","alfred-flagship-launch__press-coverage__facebook-cover__illustration-led__medium__dark__v0_1_0__1x.png"
"alfred-flagship-launch__press-coverage__facebook__cover__illustration-led__medium__light","press-coverage","facebook","cover","1640","924","illustration-led","medium","light","draft","false","alfred-flagship-launch__press-coverage__facebook-cover__illustration-led__medium__light__v0_1_0__1x.png"
"alfred-flagship-launch__press-coverage__facebook__cover__illustration-led__long__dark","press-coverage","facebook","cover","1640","924","illustration-led","long","dark","draft","false","alfred-flagship-launch__press-coverage__facebook-cover__illustration-led__long__dark__v0_1_0__1x.png"
"alfred-flagship-launch__press-coverage__facebook__cover__illustration-led__long__light","press-coverage","facebook","cover","1640","924","illustration-led","long","light","draft","false","alfred-flagship-launch__press-coverage__facebook-cover__illustration-led__long__light__v0_1_0__1x.png"
"alfred-flagship-launch__press-coverage__facebook__event-cover__editorial-led__short__dark","press-coverage","facebook","event-cover","1920","1005","editorial-led","short","dark","draft","false","alfred-flagship-launch__press-coverage__facebook-event-cover__editorial-led__short__dark__v0_1_0__1x.png"
"alfred-flagship-launch__press-coverage__facebook__event-cover__editorial-led__short__light","press-coverage","facebook","event-cover","1920","1005","editorial-led","short","light","draft","false","alfred-flagship-launch__press-coverage__facebook-event-cover__editorial-led__short__light__v0_1_0__1x.png"
"alfred-flagship-launch__press-coverage__facebook__event-cover__editorial-led__medium__dark","press-coverage","facebook","event-cover","1920","1005","editorial-led","medium","dark","draft","false","alfred-flagship-launch__press-coverage__facebook-event-cover__editorial-led__medium__dark__v0_1_0__1x.png"
"alfred-flagship-launch__press-coverage__facebook__event-cover__editorial-led__medium__light","press-coverage","facebook","event-cover","1920","1005","editorial-led","medium","light","draft","false","alfred-flagship-launch__press-coverage__facebook-event-cover__editorial-led__medium__light__v0_1_0__1x.png"
"alfred-flagship-launch__press-coverage__facebook__event-cover__editorial-led__long__dark","press-coverage","facebook","event-cover","1920","1005","editorial-led","long","dark","draft","false","alfred-flagship-launch__press-coverage__facebook-event-cover__editorial-led__long__dark__v0_1_0__1x.png"
"alfred-flagship-launch__press-coverage__facebook__event-cover__editorial-led__long__light","press-coverage","facebook","event-cover","1920","1005","editorial-led","long","light","draft","false","alfred-flagship-launch__press-coverage__facebook-event-cover__editorial-led__long__light__v0_1_0__1x.png"
"alfred-flagship-launch__press-coverage__facebook__event-cover__product-led__short__dark","press-coverage","facebook","event-cover","1920","1005","product-led","short","dark","draft","false","alfred-flagship-launch__press-coverage__facebook-event-cover__product-led__short__dark__v0_1_0__1x.png"
"alfred-flagship-launch__press-coverage__facebook__event-cover__product-led__short__light","press-coverage","facebook","event-cover","1920","1005","product-led","short","light","draft","false","alfred-flagship-launch__press-coverage__facebook-event-cover__product-led__short__light__v0_1_0__1x.png"
"alfred-flagship-launch__press-coverage__facebook__event-cover__product-led__medium__dark","press-coverage","facebook","event-cover","1920","1005","product-led","medium","dark","draft","false","alfred-flagship-launch__press-coverage__facebook-event-cover__product-led__medium__dark__v0_1_0__1x.png"
"alfred-flagship-launch__press-coverage__facebook__event-cover__product-led__medium__light","press-coverage","facebook","event-cover","1920","1005","product-led","medium","light","draft","false","alfred-flagship-launch__press-coverage__facebook-event-cover__product-led__medium__light__v0_1_0__1x.png"
"alfred-flagship-launch__press-coverage__facebook__event-cover__product-led__long__dark","press-coverage","facebook","event-cover","1920","1005","product-led","long","dark","draft","false","alfred-flagship-launch__press-coverage__facebook-event-cover__product-led__long__dark__v0_1_0__1x.png"
"alfred-flagship-launch__press-coverage__facebook__event-cover__product-led__long__light","press-coverage","facebook","event-cover","1920","1005","product-led","long","light","draft","false","alfred-flagship-launch__press-coverage__facebook-event-cover__product-led__long__light__v0_1_0__1x.png"
"alfred-flagship-launch__press-coverage__facebook__event-cover__illustration-led__short__dark","press-coverage","facebook","event-cover","1920","1005","illustration-led","short","dark","draft","false","alfred-flagship-launch__press-coverage__facebook-event-cover__illustration-led__short__dark__v0_1_0__1x.png"
"alfred-flagship-launch__press-coverage__facebook__event-cover__illustration-led__short__light","press-coverage","facebook","event-cover","1920","1005","illustration-led","short","light","draft","false","alfred-flagship-launch__press-coverage__facebook-event-cover__illustration-led__short__light__v0_1_0__1x.png"
"alfred-flagship-launch__press-coverage__facebook__event-cover__illustration-led__medium__dark","press-coverage","facebook","event-cover","1920","1005","illustration-led","medium","dark","draft","false","alfred-flagship-launch__press-coverage__facebook-event-cover__illustration-led__medium__dark__v0_1_0__1x.png"
"alfred-flagship-launch__press-coverage__facebook__event-cover__illustration-led__medium__light","press-coverage","facebook","event-cover","1920","1005","illustration-led","medium","light","draft","false","alfred-flagship-launch__press-coverage__facebook-event-cover__illustration-led__medium__light__v0_1_0__1x.png"
"alfred-flagship-launch__press-coverage__facebook__event-cover__illustration-led__long__dark","press-coverage","facebook","event-cover","1920","1005","illustration-led","long","dark","draft","false","alfred-flagship-launch__press-coverage__facebook-event-cover__illustration-led__long__dark__v0_1_0__1x.png"
"alfred-flagship-launch__press-coverage__facebook__event-cover__illustration-led__long__light","press-coverage","facebook","event-cover","1920","1005","illustration-led","long","light","draft","false","alfred-flagship-launch__press-coverage__facebook-event-cover__illustration-led__long__light__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__linkedin__portrait__editorial-led__short__dark","hiring-growth","linkedin","portrait","1200","1350","editorial-led","short","dark","draft","false","alfred-flagship-launch__hiring-growth__linkedin-portrait__editorial-led__short__dark__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__linkedin__portrait__editorial-led__short__light","hiring-growth","linkedin","portrait","1200","1350","editorial-led","short","light","draft","false","alfred-flagship-launch__hiring-growth__linkedin-portrait__editorial-led__short__light__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__linkedin__portrait__editorial-led__medium__dark","hiring-growth","linkedin","portrait","1200","1350","editorial-led","medium","dark","draft","false","alfred-flagship-launch__hiring-growth__linkedin-portrait__editorial-led__medium__dark__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__linkedin__portrait__editorial-led__medium__light","hiring-growth","linkedin","portrait","1200","1350","editorial-led","medium","light","draft","false","alfred-flagship-launch__hiring-growth__linkedin-portrait__editorial-led__medium__light__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__linkedin__portrait__editorial-led__long__dark","hiring-growth","linkedin","portrait","1200","1350","editorial-led","long","dark","draft","false","alfred-flagship-launch__hiring-growth__linkedin-portrait__editorial-led__long__dark__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__linkedin__portrait__editorial-led__long__light","hiring-growth","linkedin","portrait","1200","1350","editorial-led","long","light","draft","false","alfred-flagship-launch__hiring-growth__linkedin-portrait__editorial-led__long__light__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__linkedin__portrait__product-led__short__dark","hiring-growth","linkedin","portrait","1200","1350","product-led","short","dark","draft","false","alfred-flagship-launch__hiring-growth__linkedin-portrait__product-led__short__dark__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__linkedin__portrait__product-led__short__light","hiring-growth","linkedin","portrait","1200","1350","product-led","short","light","draft","false","alfred-flagship-launch__hiring-growth__linkedin-portrait__product-led__short__light__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__linkedin__portrait__product-led__medium__dark","hiring-growth","linkedin","portrait","1200","1350","product-led","medium","dark","draft","false","alfred-flagship-launch__hiring-growth__linkedin-portrait__product-led__medium__dark__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__linkedin__portrait__product-led__medium__light","hiring-growth","linkedin","portrait","1200","1350","product-led","medium","light","draft","false","alfred-flagship-launch__hiring-growth__linkedin-portrait__product-led__medium__light__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__linkedin__portrait__product-led__long__dark","hiring-growth","linkedin","portrait","1200","1350","product-led","long","dark","draft","false","alfred-flagship-launch__hiring-growth__linkedin-portrait__product-led__long__dark__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__linkedin__portrait__product-led__long__light","hiring-growth","linkedin","portrait","1200","1350","product-led","long","light","draft","false","alfred-flagship-launch__hiring-growth__linkedin-portrait__product-led__long__light__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__linkedin__portrait__illustration-led__short__dark","hiring-growth","linkedin","portrait","1200","1350","illustration-led","short","dark","draft","false","alfred-flagship-launch__hiring-growth__linkedin-portrait__illustration-led__short__dark__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__linkedin__portrait__illustration-led__short__light","hiring-growth","linkedin","portrait","1200","1350","illustration-led","short","light","draft","false","alfred-flagship-launch__hiring-growth__linkedin-portrait__illustration-led__short__light__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__linkedin__portrait__illustration-led__medium__dark","hiring-growth","linkedin","portrait","1200","1350","illustration-led","medium","dark","draft","false","alfred-flagship-launch__hiring-growth__linkedin-portrait__illustration-led__medium__dark__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__linkedin__portrait__illustration-led__medium__light","hiring-growth","linkedin","portrait","1200","1350","illustration-led","medium","light","draft","false","alfred-flagship-launch__hiring-growth__linkedin-portrait__illustration-led__medium__light__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__linkedin__portrait__illustration-led__long__dark","hiring-growth","linkedin","portrait","1200","1350","illustration-led","long","dark","draft","false","alfred-flagship-launch__hiring-growth__linkedin-portrait__illustration-led__long__dark__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__linkedin__portrait__illustration-led__long__light","hiring-growth","linkedin","portrait","1200","1350","illustration-led","long","light","draft","false","alfred-flagship-launch__hiring-growth__linkedin-portrait__illustration-led__long__light__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__linkedin__square__editorial-led__short__dark","hiring-growth","linkedin","square","1200","1200","editorial-led","short","dark","draft","false","alfred-flagship-launch__hiring-growth__linkedin-square__editorial-led__short__dark__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__linkedin__square__editorial-led__short__light","hiring-growth","linkedin","square","1200","1200","editorial-led","short","light","draft","false","alfred-flagship-launch__hiring-growth__linkedin-square__editorial-led__short__light__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__linkedin__square__editorial-led__medium__dark","hiring-growth","linkedin","square","1200","1200","editorial-led","medium","dark","draft","false","alfred-flagship-launch__hiring-growth__linkedin-square__editorial-led__medium__dark__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__linkedin__square__editorial-led__medium__light","hiring-growth","linkedin","square","1200","1200","editorial-led","medium","light","draft","false","alfred-flagship-launch__hiring-growth__linkedin-square__editorial-led__medium__light__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__linkedin__square__editorial-led__long__dark","hiring-growth","linkedin","square","1200","1200","editorial-led","long","dark","draft","false","alfred-flagship-launch__hiring-growth__linkedin-square__editorial-led__long__dark__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__linkedin__square__editorial-led__long__light","hiring-growth","linkedin","square","1200","1200","editorial-led","long","light","draft","false","alfred-flagship-launch__hiring-growth__linkedin-square__editorial-led__long__light__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__linkedin__square__product-led__short__dark","hiring-growth","linkedin","square","1200","1200","product-led","short","dark","draft","false","alfred-flagship-launch__hiring-growth__linkedin-square__product-led__short__dark__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__linkedin__square__product-led__short__light","hiring-growth","linkedin","square","1200","1200","product-led","short","light","draft","false","alfred-flagship-launch__hiring-growth__linkedin-square__product-led__short__light__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__linkedin__square__product-led__medium__dark","hiring-growth","linkedin","square","1200","1200","product-led","medium","dark","draft","false","alfred-flagship-launch__hiring-growth__linkedin-square__product-led__medium__dark__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__linkedin__square__product-led__medium__light","hiring-growth","linkedin","square","1200","1200","product-led","medium","light","draft","false","alfred-flagship-launch__hiring-growth__linkedin-square__product-led__medium__light__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__linkedin__square__product-led__long__dark","hiring-growth","linkedin","square","1200","1200","product-led","long","dark","draft","false","alfred-flagship-launch__hiring-growth__linkedin-square__product-led__long__dark__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__linkedin__square__product-led__long__light","hiring-growth","linkedin","square","1200","1200","product-led","long","light","draft","false","alfred-flagship-launch__hiring-growth__linkedin-square__product-led__long__light__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__linkedin__square__illustration-led__short__dark","hiring-growth","linkedin","square","1200","1200","illustration-led","short","dark","draft","false","alfred-flagship-launch__hiring-growth__linkedin-square__illustration-led__short__dark__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__linkedin__square__illustration-led__short__light","hiring-growth","linkedin","square","1200","1200","illustration-led","short","light","draft","false","alfred-flagship-launch__hiring-growth__linkedin-square__illustration-led__short__light__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__linkedin__square__illustration-led__medium__dark","hiring-growth","linkedin","square","1200","1200","illustration-led","medium","dark","draft","false","alfred-flagship-launch__hiring-growth__linkedin-square__illustration-led__medium__dark__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__linkedin__square__illustration-led__medium__light","hiring-growth","linkedin","square","1200","1200","illustration-led","medium","light","draft","false","alfred-flagship-launch__hiring-growth__linkedin-square__illustration-led__medium__light__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__linkedin__square__illustration-led__long__dark","hiring-growth","linkedin","square","1200","1200","illustration-led","long","dark","draft","false","alfred-flagship-launch__hiring-growth__linkedin-square__illustration-led__long__dark__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__linkedin__square__illustration-led__long__light","hiring-growth","linkedin","square","1200","1200","illustration-led","long","light","draft","false","alfred-flagship-launch__hiring-growth__linkedin-square__illustration-led__long__light__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__meta__landscape__editorial-led__short__dark","hiring-growth","meta","landscape","1200","628","editorial-led","short","dark","draft","false","alfred-flagship-launch__hiring-growth__meta-landscape__editorial-led__short__dark__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__meta__landscape__editorial-led__short__light","hiring-growth","meta","landscape","1200","628","editorial-led","short","light","draft","false","alfred-flagship-launch__hiring-growth__meta-landscape__editorial-led__short__light__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__meta__landscape__editorial-led__medium__dark","hiring-growth","meta","landscape","1200","628","editorial-led","medium","dark","draft","false","alfred-flagship-launch__hiring-growth__meta-landscape__editorial-led__medium__dark__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__meta__landscape__editorial-led__medium__light","hiring-growth","meta","landscape","1200","628","editorial-led","medium","light","draft","false","alfred-flagship-launch__hiring-growth__meta-landscape__editorial-led__medium__light__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__meta__landscape__editorial-led__long__dark","hiring-growth","meta","landscape","1200","628","editorial-led","long","dark","draft","false","alfred-flagship-launch__hiring-growth__meta-landscape__editorial-led__long__dark__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__meta__landscape__editorial-led__long__light","hiring-growth","meta","landscape","1200","628","editorial-led","long","light","draft","false","alfred-flagship-launch__hiring-growth__meta-landscape__editorial-led__long__light__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__meta__landscape__product-led__short__dark","hiring-growth","meta","landscape","1200","628","product-led","short","dark","draft","false","alfred-flagship-launch__hiring-growth__meta-landscape__product-led__short__dark__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__meta__landscape__product-led__short__light","hiring-growth","meta","landscape","1200","628","product-led","short","light","draft","false","alfred-flagship-launch__hiring-growth__meta-landscape__product-led__short__light__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__meta__landscape__product-led__medium__dark","hiring-growth","meta","landscape","1200","628","product-led","medium","dark","draft","false","alfred-flagship-launch__hiring-growth__meta-landscape__product-led__medium__dark__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__meta__landscape__product-led__medium__light","hiring-growth","meta","landscape","1200","628","product-led","medium","light","draft","false","alfred-flagship-launch__hiring-growth__meta-landscape__product-led__medium__light__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__meta__landscape__product-led__long__dark","hiring-growth","meta","landscape","1200","628","product-led","long","dark","draft","false","alfred-flagship-launch__hiring-growth__meta-landscape__product-led__long__dark__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__meta__landscape__product-led__long__light","hiring-growth","meta","landscape","1200","628","product-led","long","light","draft","false","alfred-flagship-launch__hiring-growth__meta-landscape__product-led__long__light__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__meta__landscape__illustration-led__short__dark","hiring-growth","meta","landscape","1200","628","illustration-led","short","dark","draft","false","alfred-flagship-launch__hiring-growth__meta-landscape__illustration-led__short__dark__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__meta__landscape__illustration-led__short__light","hiring-growth","meta","landscape","1200","628","illustration-led","short","light","draft","false","alfred-flagship-launch__hiring-growth__meta-landscape__illustration-led__short__light__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__meta__landscape__illustration-led__medium__dark","hiring-growth","meta","landscape","1200","628","illustration-led","medium","dark","draft","false","alfred-flagship-launch__hiring-growth__meta-landscape__illustration-led__medium__dark__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__meta__landscape__illustration-led__medium__light","hiring-growth","meta","landscape","1200","628","illustration-led","medium","light","draft","false","alfred-flagship-launch__hiring-growth__meta-landscape__illustration-led__medium__light__v0_1_0__1x.png"
"alfred-flagship-launch__hiring-growth__meta__landscape__illustration-led__long__dark","hiring-growth","meta","landscape","1200","628","illustration-led","long","dark","draft","false","alfred-flagship-launch__hiring-growth__meta-landscape__illustration-led__long__dark__v0_1_0__1x.png"
